;TickerID|52WeeksHigh|52WeeksLow|sysdate=20130201|Symbol|LongName|FirstDate|Remark|ForeignAvail|PrevNvol
GPSC01C2104A| | | | | | | |0|0
SCB01P2007A| | | | | | | |0|0
PTTG13P1910A| | | | | | | |0|0
KTC08C2004A| | | | | | | |0|0
SPAL41C2004A| | | | | | | |0|0
WHA13C2005A| | | | | | | |0|0
BPP06C2107A| | | | | | | |0|0
TVT-F| | | | | | | |0|0
HMPR06P2103A| | | | | | | |0|0
BDMS19C2102A| | | | | | | |0|0
BGRI19C1911A| | | | | | | |0|0
PHOL-R| | | | | | | |0|52272300
CM-R| | | | | | | |0|427700
PTTG41P1912A| | | | | | | |0|0
RAM| | | | | | | |35303900|11100
IRPC06C2110A| | | | | | | |0|28581200
SUPE13C2110A| | | | | | | |0|6515800
IVL06C2103A| | | | | | | |0|0
UTP-R| | | | | | | |0|9499700
PHOL-F| | | | | | | |0|0
CM-F| | | | | | | |0|0
GPSC01C2103A| | | | | | | |0|0
BDMS13P1907A| | | | | | | |0|0
GHB52/15/5Y| | | | | | | |0|0
CPN06C2103A| | | | | | | |0|0
TOP08C1811A| | | | | | | |0|0
PTG19C2111A| | | | | | | |0|0
UTP-F| | | | | | | |0|0
SCC11C2105A| | | | | | | |0|0
BMTA208A| | | | | | | |0|0
MEA50/02/15Y| | | | | | | |0|0
COM719C2104A| | | | | | | |0|0
TKN08C2007A| | | | | | | |0|0
BDMS01C1911B| | | | | | | |0|0
SPORT| | | | | | | |174469803|0
BDMS01C1911A| | | | | | | |0|0
MAJOR_FUT| | | | | | | |0|0
KBAN06C2004A| | | | | | | |0|0
CKP06C2012A| | | | | | | |0|0
KCE41C1911A| | | | | | | |0|0
CBG24C2102A| | | | | | | |0|0
GHIJKLMNOPQ14RSTUVZZ| | | | | | | |0|0
CPF41P2011A| | | | | | | |0|0
AOT01P2007A| | | | | | | |0|0
AEON19C2012A| | | | | | | |0|0
SPAL41C2002A| | | | | | | |0|0
WHA13C2003A| | | | | | | |0|0
PTG19C2110A| | | | | | | |0|7495400
ASK-R| | | | | | | |0|4783700
BMTA207A| | | | | | | |0|0
WHA28C2104B| | | | | | | |0|0
COM719C2103A| | | | | | | |0|0
ERW06C2010A| | | | | | | |0|0
WHA28C2104A| | | | | | | |0|0
PROS| | | | | | | |264600000|7137800
ORI27C1905A| | | | | | | |0|0
HANA01P2108A| | | | | | | |0|22000
SAWA19C1912A| | | | | | | |0|0
ANAN19C2001A| | | | | | | |0|0
GLOB41C1910A| | | | | | | |0|0
ASK-F| | | | | | | |0|0
PTT19C2009A| | | | | | | |0|0
AMAT42C2007A| | | | | | | |0|0
WPH-R| | | | | | | |0|1680700
IVL06C2101A| | | | | | | |0|0
GHIJKLMNOPQ14RSTUVYY| | | | | | | |0|0
OSP01C2006B| | | | | | | |0|0
OSP01C2006A| | | | | | | |0|0
CPN01P2110X| | | | | | | |0|3572400
AOT01P2006B| | | | | | | |0|0
TLOAN54/03/21Y| | | | | | | |0|0
SCB01P2004B| | | | | | | |0|0
BEM13C1901A| | | | | | | |0|0
GPSC01C2101A| | | | | | | |0|0
SCB01P2004A| | | | | | | |0|0
CPAL11C2012A| | | | | | | |0|0
AEON19C2011A| | | | | | | |0|0
SPAL41C2001A| | | | | | | |0|0
KBAN01P2012A| | | | | | | |0|0
WPH-F| | | | | | | |0|0
STEC19P2012A| | | | | | | |0|0
IVL42C1910A| | | | | | | |0|0
BDMS41P1907A| | | | | | | |0|0
PTT19C2008A| | | | | | | |0|0
TOP28C2004A| | | | | | | |0|0
MAJO19C2006A| | | | | | | |0|0
SAWA13C2109A| | | | | | | |0|63004100
AEON19C2010B| | | | | | | |0|0
WHA28C2102L| | | | | | | |0|0
SRT52/04/15Y| | | | | | | |0|0
AEON19C2010A| | | | | | | |0|0
PSL23C1907A| | | | | | | |0|0
WHA13C2001A| | | | | | | |0|0
TISCO BANK PUBLIC| | | | | | | |0|0
STEC19P2011A| | | | | | | |0|0
BMTA205A| | | | | | | |0|0
WHA28C2102A| | | | | | | |0|0
TLOAN51/02/10.31Y| | | | | | | |0|0
KBAN06C2001A| | | | | | | |0|0
AMAT42C2005A| | | | | | | |0|0
SAWA24C2004A| | | | | | | |0|0
SAWA13C2108A| | | | | | | |0|8917700
AOT01P2004B| | | | | | | |0|0
SCB01P2002B| | | | | | | |0|0
AOT01P2004A| | | | | | | |0|0
SCB01P2002A| | | | | | | |0|0
MIDA| | | | | | | |1208132159|10002200
SPRC11C2111A| | | | | | | |0|1680000
BTS24C2001A| | | | | | | |0|0
SEAFCO| | | | | | | |350812342|3544200
PTTE08C1906A| | | | | | | |0|0
AOT24P1912A| | | | | | | |0|0
BMTA204A| | | | | | | |0|0
TKN08C2003A| | | | | | | |0|0
HANA01P2105A| | | | | | | |0|0
EXAT56/04/7Y| | | | | | | |0|0
VL-R| | | | | | | |0|16896700
SPAL19C2111A| | | | | | | |0|500200
JMT13C2012A| | | | | | | |0|0
CGH-W3-R| | | | | | | |0|0
CIG-W8| | | | | | | |0|0
CIG-W7| | | | | | | |0|0
OSP01C2003B| | | | | | | |0|0
SAWA13C2107A| | | | | | | |0|300000
OSP01C2003A| | | | | | | |0|0
VL-F| | | | | | | |0|0
BA11C1902A| | | | | | | |0|0
BEAUTY| | | | | | | |2992487556|9032000
PTT19C2005A| | | | | | | |0|0
PTG13P1911A| | | | | | | |0|0
JMT13C2011B| | | | | | | |0|0
AP24C1907A| | | | | | | |0|0
AMAT42C2003A| | | | | | | |0|0
JMT13C2011A| | | | | | | |0|0
SAWA13C2106A| | | | | | | |0|0
CPAL19C2008A| | | | | | | |0|0
AOT01P2002B| | | | | | | |0|0
TU19C2009A| | | | | | | |0|0
PDI-W1-R| | | | | | | |0|0
AOT01P2002A| | | | | | | |0|0
SIRI19C1906A| | | | | | | |0|0
BMTA56/09/10Y| | | | | | | |0|0
PTTE08C1904A| | | | | | | |0|0
NHA56/09/4Y| | | | | | | |0|0
YUASA| | | | | | | |8946800|153500
CPN24C1909A| | | | | | | |0|0
BLA_FUT| | | | | | | |0|0
WAVE-W2-R| | | | | | | |0|7466300
AP24C1906A| | | | | | | |0|0
SVI-R| | | | | | | |0|13878500
PTT08C2108A| | | | | | | |0|229500
MAJO19C2002A| | | | | | | |0|0
SPRC19C2108A| | | | | | | |0|4626600
CBG01P2108A| | | | | | | |0|2174900
INTU41C1908A| | | | | | | |0|0
BJC01C2109A| | | | | | | |0|0
JMT41C2012A| | | | | | | |0|0
NEW01-P-R| | | | | | | |0|0
NNCL-R| | | | | | | |0|8195600
TNL-R| | | | | | | |0|100
SYMC-R| | | | | | | |0|23100
HANA01P2102A| | | | | | | |0|0
PRIN| | | | | | | |553352394|113000
GGC24C1812A| | | | | | | |0|0
CPW-R| | | | | | | |0|14961800
NNCL-F| | | | | | | |0|0
TNL-F| | | | | | | |0|0
SYMC-F| | | | | | | |0|0
SAWA13C2104B| | | | | | | |0|0
SAWA13C2104A| | | | | | | |0|0
AOT42C2006A| | | | | | | |0|0
TU19C2007A| | | | | | | |0|0
CPW-F| | | | | | | |0|0
SPRC19C2107A| | | | | | | |0|0
GLOB23C1906A| | | | | | | |0|0
SAMART-W3-R| | | | | | | |0|4891900
TLOAN48/03/15Y| | | | | | | |0|0
PTT19C2002A| | | | | | | |0|0
AWC11C2108A| | | | | | | |0|0
MTC19C2109B| | | | | | | |0|22816800
CPAL19C2005A| | | | | | | |0|0
SAPPE-R| | | | | | | |0|748400
MTC19C2109A| | | | | | | |0|6027800
DTAC13P2008A| | | | | | | |0|0
DOHO42C2012T| | | | | | | |0|0
TASC01C2109A| | | | | | | |0|9027300
SRT62/3/7Y| | | | | | | |0|0
CBG01P2106A| | | | | | | |0|0
CPF11C2010A| | | | | | | |0|0
BJC01C2107A| | | | | | | |0|15000
SAPPE-F| | | | | | | |0|0
SELIC-R| | | | | | | |0|5045100
CPAL08C2108S| | | | | | | |0|5291900
THAN13C2012B| | | | | | | |0|0
KCE23C1905A| | | | | | | |0|0
THAN13C2012A| | | | | | | |0|0
EGAT51/09/5Y| | | | | | | |0|0
TPI19C2108A| | | | | | | |0|2860800
ETA51/03/7Y| | | | | | | |0|0
EASON-R| | | | | | | |0|55851600
SELIC-F| | | | | | | |0|0
PTT16C1912A| | | | | | | |0|0
CK24C1904A| | | | | | | |0|0
GUNK42C2003A| | | | | | | |0|0
CPAL19C2004A| | | | | | | |0|0
TU19C2005A| | | | | | | |0|0
MTC19C2108A| | | | | | | |0|11402200
DTAC13P2007A| | | | | | | |0|0
SIRI19C1902A| | | | | | | |0|0
SPRC19C2105A| | | | | | | |0|0
CPF19C2009A| | | | | | | |0|0
AMAT19C1907A| | | | | | | |0|0
EASON-F| | | | | | | |0|0
WORK28C1907B| | | | | | | |0|0
WORK28C1907A| | | | | | | |0|0
PRM16C2109A| | | | | | | |0|104400
PTT28P1907A| | | | | | | |0|0
TPOLY-R| | | | | | | |0|1922600
PRG2| | | | | | | |0|0
TRUE08P1902A| | | | | | | |0|0
SUPEREIF| | | | | | | |251074300|464600
EGCO24C2105A| | | | | | | |0|0
BCPG28C1906A| | | | | | | |0|0
TMB41C1906A| | | | | | | |0|0
TPOLY-F| | | | | | | |0|0
BLAN28C2004A| | | | | | | |0|0
SAWA13C2101A| | | | | | | |0|0
MTC19C2107A| | | | | | | |0|0
DTAC13P2006A| | | | | | | |0|0
SPRC19C2104A| | | | | | | |0|0
CBG42C1904A| | | | | | | |0|0
EA16C2108A| | | | | | | |0|1831300
SWC-W1-R| | | | | | | |0|1000
THAN28C2111L| | | | | | | |0|2808200
PRAPAT-R| | | | | | | |0|9967600
CPN24C1904A| | | | | | | |0|0
CENT13P2011A| | | | | | | |0|0
MINT42C2105G| | | | | | | |0|0
AP24C1901A| | | | | | | |0|0
PTT08C2103A| | | | | | | |0|0
PRAPAT-F| | | | | | | |0|0
SCC01C2109A| | | | | | | |0|7531000
QTC| | | | | | | |84300051|159400
PREB| | | | | | | |150037053|82200
CPAL19C2002A| | | | | | | |0|0
TU19C2003A| | | | | | | |0|0
TPA-R| | | | | | | |0|49300
CPAL08C2106A| | | | | | | |0|500
MINT16C2012A| | | | | | | |0|0
WORK28C1905A| | | | | | | |0|0
BH24C2008A| | | | | | | |0|0
BJC01C2104A| | | | | | | |0|0
MEA49/01/12Y| | | | | | | |0|0
EA16C2107A| | | | | | | |0|34500
TPA-F| | | | | | | |0|0
PEA53/07/12Y| | | | | | | |0|0
BGRI41P1912A| | | | | | | |0|0
BTS01P2005A| | | | | | | |0|0
BCPG28C1904A| | | | | | | |0|0
TTB01C2107A| | | | | | | |0|5000
TOP07C1908A| | | | | | | |0|0
TPI19C2105A| | | | | | | |0|0
TLOAN53/04/4Y| | | | | | | |0|0
EXAT53/01/5Y| | | | | | | |0|0
BR-R| | | | | | | |0|22804700
CK24C1901A| | | | | | | |0|0
SCC01C2108A| | | | | | | |0|280000
TU19C2002A| | | | | | | |0|0
MTC19C2105A| | | | | | | |0|0
TASC01C2105A| | | | | | | |0|0
CPF19C2006A| | | | | | | |0|0
CBG01P2102A| | | | | | | |0|0
CPAL16C1912A| | | | | | | |0|0
PRM27C2002A| | | | | | | |0|0
BR-F| | | | | | | |0|0
WORK28C1904A| | | | | | | |0|0
ROBI19C1910A| | | | | | | |0|0
SRT298A| | | | | | | |0|0
QH01P1908A| | | | | | | |0|0
KTB28C2108A| | | | | | | |0|0
KCE23C1901A| | | | | | | |0|0
QH27P1905A| | | | | | | |0|0
GPSC19C2012A| | | | | | | |0|0
DTAC41P2006A| | | | | | | |0|0
PTTG11C2111A| | | | | | | |0|6383700
NDX41P2109V| | | | | | | |0|877200
PTT08C2101A| | | | | | | |0|0
NDX41P2109T| | | | | | | |0|283800
KBAN24C2009A| | | | | | | |0|0
SPRC01C1911B| | | | | | | |0|0
TU19C2001A| | | | | | | |0|0
SPRC01C1911A| | | | | | | |0|0
DTAC13P2003A| | | | | | | |0|0
SPRC19C2101A| | | | | | | |0|0
MTC27C1911A| | | | | | | |0|0
CPF19C2005A| | | | | | | |0|0
PRM16C2105A| | | | | | | |0|0
BA_Futures_Combo| | | | | | | |0|0
KTB13C2006A| | | | | | | |0|0
PTT28P1903A| | | | | | | |0|0
NDX41P2109A| | | | | | | |0|31100
BANP28C1907A| | | | | | | |0|0
THREL| | | | | | | |273301495|2521400
KTB28C2107A| | | | | | | |0|0
LB446A| | | | | | | |0|0
THAN01C1907B| | | | | | | |0|0
CPN24C1901A| | | | | | | |0|0
DTAC41P2005A| | | | | | | |0|0
THAN01C1907A| | | | | | | |0|0
AIMCG| | | | | | | |139286800|224100
NHA61/1/4Y| | | | | | | |0|0
KKP01C2110A| | | | | | | |0|3043500
AWC11C2102A| | | | | | | |0|0
SRT56/20/3Y| | | | | | | |0|0
MTC19C2103A| | | | | | | |0|0
HMPR11C1906A| | | | | | | |0|0
ESSO01C2108A| | | | | | | |0|9341600
STA19C2108A| | | | | | | |0|41514000
META-R| | | | | | | |0|34189700
AMAT19C1902A| | | | | | | |0|0
MINT42C2101T| | | | | | | |0|0
BJC01C2101A| | | | | | | |0|0
EA16C2104A| | | | | | | |0|0
GUNK19C1906A| | | | | | | |0|0
BTS42C2008A| | | | | | | |0|0
META-F| | | | | | | |0|0
PTTG19C2109A| | | | | | | |0|5455800
GPSC19C2010A| | | | | | | |0|0
BCPG28C1901A| | | | | | | |0|0
TTB01C2104A| | | | | | | |0|0
SRT50/12/9Y| | | | | | | |0|0
GUNK06P2108A| | | | | | | |0|13230300
MTC01C1912B| | | | | | | |0|0
AWC28C2112A| | | | | | | |0|0
SCC01C2105A| | | | | | | |0|0
MTC01C1912A| | | | | | | |0|0
TASC01C2102A| | | | | | | |0|0
CPF19C2003A| | | | | | | |0|0
CPAL08C2102A| | | | | | | |0|0
STA19C2107A| | | | | | | |0|0
CPF08C2107A| | | | | | | |0|50000
CHO-R| | | | | | | |0|14575600
WORK28C1901A| | | | | | | |0|0
BH13C2108A| | | | | | | |0|5589100
EA24C1910A| | | | | | | |0|0
BANP28C1905A| | | | | | | |0|0
OSP01P1912A| | | | | | | |0|0
KTB28C2105A| | | | | | | |0|0
BTS01P2001A| | | | | | | |0|0
OSP19P2102A| | | | | | | |0|0
CHO-F| | | | | | | |0|0
NDX41P2106U| | | | | | | |0|0
NDX41P2106T| | | | | | | |0|0
ADVA13C2111A| | | | | | | |0|36564800
AWC28C2111A| | | | | | | |0|1201200
ESSO01C2106A| | | | | | | |0|20100
STA19C2106B| | | | | | | |0|0
IVL24C2104A| | | | | | | |0|0
STA19C2106A| | | | | | | |0|0
BH24C2003A| | | | | | | |0|0
SPORT-R| | | | | | | |0|0
EA16C2102A| | | | | | | |0|0
NDX41P2106B| | | | | | | |0|0
NDX41P2106A| | | | | | | |0|0
KTB28C2104A| | | | | | | |0|0
PTTG19C2107A| | | | | | | |0|0
ADVA06C2009A| | | | | | | |0|0
DTAC41P2002A| | | | | | | |0|0
BDMS11C2105A| | | | | | | |0|0
SPORT-F| | | | | | | |0|0
KBAN24C2005A| | | | | | | |0|0
KBAN13C2109B| | | | | | | |0|51363200
BCH06C2011A| | | | | | | |0|0
KBAN13C2109A| | | | | | | |0|27512300
BJC28C2007A| | | | | | | |0|0
BH41C2109A| | | | | | | |0|5648400
CPF19C2001A| | | | | | | |0|0
VGI11C2111A| | | | | | | |0|13044700
PLAN24C2009A| | | | | | | |0|0
KTB13C2002A| | | | | | | |0|0
BH13C2106A| | | | | | | |0|0
QH01P1903A| | | | | | | |0|0
GUNK19C1903A| | | | | | | |0|0
BANP28C1903A| | | | | | | |0|0
LPN13C1908A| | | | | | | |0|0
KTB28C2103A| | | | | | | |0|0
PTTG19C2106A| | | | | | | |0|0
PTT41P2006A| | | | | | | |0|0
DTAC41P2001A| | | | | | | |0|0
JMT-W3| | | | | | | |0|161300
JMT-W2| | | | | | | |0|396600
BCPG41C2005A| | | | | | | |0|0
EGCO01P2109A| | | | | | | |0|4544200
KBAN13C2108A| | | | | | | |0|6544700
STA19C2104A| | | | | | | |0|0
STA27C1911A| | | | | | | |0|0
SPX28C2012D| | | | | | | |0|0
SPX28C2012C| | | | | | | |0|0
SPX28C2012B| | | | | | | |0|0
SPX28C2012A| | | | | | | |0|0
BH24C2001A| | | | | | | |0|0
TRUE23C1902A| | | | | | | |0|0
TISC41C1911A| | | | | | | |0|0
BCP19C1906A| | | | | | | |0|0
QLT| | | | | | | |47995555|38500
PEA53/06/3Y| | | | | | | |0|0
COM711C2106A| | | | | | | |0|7000
BANP28C1902A| | | | | | | |0|0
KTB28C2102A| | | | | | | |0|0
FMT-R| | | | | | | |0|9800
PTT41P2005A| | | | | | | |0|0
NDX41P2103T| | | | | | | |0|0
S5013P2009G| | | | | | | |0|0
MATI-R| | | | | | | |0|13900
S5013P2009F| | | | | | | |0|0
TOP13P2012A| | | | | | | |0|0
S5013P2009E| | | | | | | |0|0
CKP24C2011A| | | | | | | |0|0
FMT-F| | | | | | | |0|0
SCC01C2101A| | | | | | | |0|0
S5013P2009D| | | | | | | |0|0
KBAN13C2107A| | | | | | | |0|27700
S5013P2009C| | | | | | | |0|0
VGI19C2109A| | | | | | | |0|6624900
SUN-R| | | | | | | |0|21455700
S5013P2009B| | | | | | | |0|0
S5013P2009A| | | | | | | |0|0
ESSO01C2103A| | | | | | | |0|0
EXAT57/03/3Y| | | | | | | |0|0
TRUE06C2108A| | | | | | | |0|7683800
STA19C2103A| | | | | | | |0|0
MATI-F| | | | | | | |0|0
SUN-F| | | | | | | |0|0
NDX41P2103A| | | | | | | |0|0
BDMS13C2012A| | | | | | | |0|0
KTB28C2101C| | | | | | | |0|0
ADVA41C2110A| | | | | | | |0|24816500
DOHO13C2108B| | | | | | | |0|5931700
BTS42C2003A| | | | | | | |0|0
DOHO13C2108A| | | | | | | |0|0
PTTG19C2104A| | | | | | | |0|0
PTT41P2004A| | | | | | | |0|0
GHB228A| | | | | | | |0|0
BTS06P1908A| | | | | | | |0|0
SCB08P2012A| | | | | | | |0|0
THG_Futures_Combo| | | | | | | |0|0
TASC28C2006A| | | | | | | |0|0
AOT06P2104A| | | | | | | |0|0
ORI19C1811A| | | | | | | |0|0
KBAN13C2106A| | | | | | | |0|0
BJC28C2004A| | | | | | | |0|0
VGI19C2108A| | | | | | | |0|0
PLE-R| | | | | | | |0|6824200
KBAN06P2110A| | | | | | | |0|25404900
STA01C1912B| | | | | | | |0|0
PTTG13P1909A| | | | | | | |0|0
STA01C1912A| | | | | | | |0|0
HANA19P2011A| | | | | | | |0|0
WORK19C1910A| | | | | | | |0|0
STA19C2102A| | | | | | | |0|0
S5028P2109D| | | | | | | |0|57522400
CPF08C2102A| | | | | | | |0|0
S5028P2109C| | | | | | | |0|108360800
S5028P2109B| | | | | | | |0|50640700
PLAN24C2006A| | | | | | | |0|0
S5028P2109A| | | | | | | |0|22955100
S5001C2012G| | | | | | | |0|0
S5001C2012F| | | | | | | |0|0
PLE-F| | | | | | | |0|0
BH13C2103A| | | | | | | |0|0
BDMS13C2011A| | | | | | | |0|0
PTTG19C2103A| | | | | | | |0|0
ADVA06C2005A| | | | | | | |0|0
PTTE19P1911A| | | | | | | |0|0
BANP41C2007A| | | | | | | |0|0
BBL06C2009A| | | | | | | |0|0
BCPG41C2002A| | | | | | | |0|0
TSE-T1| | | | | | | |0|0
KBAN24C2001A| | | | | | | |0|0
AOT06P2103A| | | | | | | |0|0
TOP13P2010A| | | | | | | |0|0
DOHOME| | | | | | | |977659770|6770400
PTTE13P2109A| | | | | | | |0|2471800
BBL13C2110A| | | | | | | |0|2756400
BEM06P1906A| | | | | | | |0|0
TOA08C2111S| | | | | | | |0|7455100
B52-W3| | | | | | | |0|2256400
B52-W2| | | | | | | |0|0
B52-W1| | | | | | | |0|0
PLAN13C2109A| | | | | | | |0|10028900
S5041P2009G| | | | | | | |0|0
S5041P2009F| | | | | | | |0|0
PTTG01C1912B| | | | | | | |0|0
S5041P2009E| | | | | | | |0|0
PTTG01C1912A| | | | | | | |0|0
LPN13C1904A| | | | | | | |0|0
S5041P2009D| | | | | | | |0|0
DOHO13C2106A| | | | | | | |0|0
S5041P2009C| | | | | | | |0|0
S5041P2009B| | | | | | | |0|0
GHB226A| | | | | | | |0|0
S5041P2009A| | | | | | | |0|0
BDMS28C2111A| | | | | | | |0|8009800
BANP41C2006A| | | | | | | |0|0
S5013P2006K| | | | | | | |0|0
TASC28C2004A| | | | | | | |0|0
S5013P2006J| | | | | | | |0|0
NHA59/3/3Y| | | | | | | |0|0
S5013P2006I| | | | | | | |0|0
S5013P2006H| | | | | | | |0|0
S5013P2006G| | | | | | | |0|0
S5013P2006F| | | | | | | |0|0
S5013P2006E| | | | | | | |0|0
S5013P2006D| | | | | | | |0|0
KBAN13C2104A| | | | | | | |0|0
S5013P2006C| | | | | | | |0|0
PTTE13P2108A| | | | | | | |0|0
VGI19C2106A| | | | | | | |0|0
S5013P2006B| | | | | | | |0|0
CK01P2109A| | | | | | | |0|2728900
S5013P2006A| | | | | | | |0|0
SAWA42C2003A| | | | | | | |0|0
COTTO-R| | | | | | | |0|40746200
PTG19C2109A| | | | | | | |0|4154600
PLAN13C2108A| | | | | | | |0|4723200
BCP19C1902A| | | | | | | |0|0
SGP24C1910A| | | | | | | |0|0
BH13C2101A| | | | | | | |0|0
TOP41P2011A| | | | | | | |0|0
LPN13C1903A| | | | | | | |0|0
COTTO-F| | | | | | | |0|0
DOHO13C2105A| | | | | | | |0|0
GHB225C| | | | | | | |0|0
PTTG19C2101A| | | | | | | |0|0
PTT41P2001A| | | | | | | |0|0
BGRI19C1908A| | | | | | | |0|0
GGLB58/02/3Y| | | | | | | |0|0
GHB225B| | | | | | | |0|0
GHB225A| | | | | | | |0|0
GHB51/08/5Y| | | | | | | |0|0
BDMS28C2110A| | | | | | | |0|3778800
BANP41C2005A| | | | | | | |0|0
WGE-R| | | | | | | |0|3124100
BBL06C2007A| | | | | | | |0|0
PTT11C2008A| | | | | | | |0|0
SUPE13C2107A| | | | | | | |0|332800
7UP| | | | | | | |2421471669|164257600
KBAN13C2103A| | | | | | | |0|0
VGI19C2105A| | | | | | | |0|0
WGE-F| | | | | | | |0|0
ADVA01P2012A| | | | | | | |0|0
S5028P2106C| | | | | | | |0|0
KKP11C2106A| | | | | | | |0|0
GFPT42C2106G| | | | | | | |0|0
S5028P2106B| | | | | | | |0|10400
PTG19C2108A| | | | | | | |0|10131000
S5028P2106A| | | | | | | |0|300
NCAP| | | | | | | |406000000|16368400
PLAN13C2107A| | | | | | | |0|0
IVL01P2109A| | | | | | | |0|4441700
PTTG01C1910B| | | | | | | |0|0
BDMS01C1908B| | | | | | | |0|0
TOP41P2010A| | | | | | | |0|0
SWC-R| | | | | | | |0|207400
PTTG01C1910A| | | | | | | |0|0
COM711C2101A| | | | | | | |0|0
BDMS01C1908A| | | | | | | |0|0
GHB59/7/3.5Y| | | | | | | |0|0
CPAL19P1910A| | | | | | | |0|0
PTTG41P1908A| | | | | | | |0|0
GLOB41C1908A| | | | | | | |0|0
HMPR13C2012A| | | | | | | |0|0
BANP41C2004A| | | | | | | |0|0
SUPE13C2106A| | | | | | | |0|0
SWC-F| | | | | | | |0|0
KBAN13C2102A| | | | | | | |0|0
PTTE13P2106A| | | | | | | |0|0
VGI19C2104A| | | | | | | |0|0
CKP13C2110A| | | | | | | |0|13293800
TRUE06C2103A| | | | | | | |0|0
METCO-R| | | | | | | |0|12800
PTG19C2107A| | | | | | | |0|0
BCPG19C2111A| | | | | | | |0|128100
PLAN13C2106A| | | | | | | |0|0
ERW06C2007A| | | | | | | |0|0
S5041P2006G| | | | | | | |0|0
S5041P2006F| | | | | | | |0|0
COM727C1907A| | | | | | | |0|0
S5041P2006E| | | | | | | |0|0
S5041P2006D| | | | | | | |0|0
DOHO13C2103A| | | | | | | |0|0
GHB223C| | | | | | | |0|0
S5041P2006C| | | | | | | |0|0
GHB223B| | | | | | | |0|0
S5041P2006B| | | | | | | |0|0
GHB223A| | | | | | | |0|0
S5041P2006A| | | | | | | |0|0
BANP41C2003A| | | | | | | |0|0
IRPC06C2105A| | | | | | | |0|0
CBG19P2012A| | | | | | | |0|0
TLOAN55/01/20Y| | | | | | | |0|0
THREL-R| | | | | | | |0|2521400
TASC28C2001A| | | | | | | |0|0
KCE41C1907A| | | | | | | |0|0
SUPE13C2105A| | | | | | | |0|0
GHB50/05/15Y| | | | | | | |0|0
S5013P2003E| | | | | | | |0|0
S5013P2003D| | | | | | | |0|0
KBAN13C2101A| | | | | | | |0|0
S5013P2003C| | | | | | | |0|0
PTTE13P2105A| | | | | | | |0|0
S5013P2003B| | | | | | | |0|0
S5013P2003A| | | | | | | |0|0
TISC23C1907A| | | | | | | |0|0
THREL-F| | | | | | | |0|0
ORI13C2004A| | | | | | | |0|0
SCB24P1909A| | | | | | | |0|0
IVL01P2107B| | | | | | | |0|3004300
FOCUS-R| | | | | | | |0|0
IVL01P2107A| | | | | | | |0|0
ERW06C2006A| | | | | | | |0|0
OR16C2109A| | | | | | | |0|1229300
SAWA19C1908A| | | | | | | |0|0
BDMS27C1903A| | | | | | | |0|0
BANP41C2002A| | | | | | | |0|0
IRPC06C2104A| | | | | | | |0|0
CBG19P2011A| | | | | | | |0|0
GOLD| | | | | | | |1134347694|0
FOCUS-F| | | | | | | |0|0
PTT_Futures_Combo| | | | | | | |0|0
SUPE13C2104A| | | | | | | |0|0
BJC19C2012A| | | | | | | |0|0
S5028P2103L| | | | | | | |0|0
EGCO01P2101A| | | | | | | |0|0
PTTE13P2104A| | | | | | | |0|0
S5028P2103D| | | | | | | |0|0
S5028P2103C| | | | | | | |0|0
S5028P2103B| | | | | | | |0|0
PTG19C2105A| | | | | | | |0|0
S5028P2103A| | | | | | | |0|0
PWA46/03/10Y| | | | | | | |0|0
PLAN13C2104A| | | | | | | |0|0
PEA50/04/13Y| | | | | | | |0|0
BDMS01C1905B| | | | | | | |0|0
BDMS01C1905A| | | | | | | |0|0
OR16C2108A| | | | | | | |0|81200
DOHO13C2101A| | | | | | | |0|0
STEC41C1912A| | | | | | | |0|0
IRPC06C2103A| | | | | | | |0|0
CPN01P2106A| | | | | | | |0|86300
CBG19P2010A| | | | | | | |0|0
BPP01P2109A| | | | | | | |0|2812500
PTT11C2004A| | | | | | | |0|0
LB396A| | | | | | | |0|0
CPF41P2005A| | | | | | | |0|0
PTTE13P2103A| | | | | | | |0|0
PEA52/07/12Y| | | | | | | |0|0
CPAL11C2007A| | | | | | | |0|0
AEON19C2006A| | | | | | | |0|0
KBAN01P2007B| | | | | | | |0|0
KBAN01P2007A| | | | | | | |0|0
BOT63/1/FRB3Y| | | | | | | |0|0
ORI28C2103L| | | | | | | |0|0
SAT-R| | | | | | | |0|4838900
VCOM-R| | | | | | | |0|3084300
S5028P2102B| | | | | | | |0|0
PTG19C2104A| | | | | | | |0|0
S5028P2102A| | | | | | | |0|0
TU01C2110A| | | | | | | |0|7988800
S5041P2003E| | | | | | | |0|0
S5041P2003D| | | | | | | |0|0
ORI28C2103A| | | | | | | |0|0
OR16C2107A| | | | | | | |0|0
S5041P2003C| | | | | | | |0|0
BGRI19C1903A| | | | | | | |0|0
SAT-F| | | | | | | |0|0
S5041P2003B| | | | | | | |0|0
BH01P2004A| | | | | | | |0|0
AEON08C2109S| | | | | | | |0|100
VCOM-F| | | | | | | |0|0
TASC19C2012A| | | | | | | |0|0
S5041P2003A| | | | | | | |0|0
SPAL19C2108A| | | | | | | |0|200
BBL06C2002A| | | | | | | |0|0
GFPT42C2101T| | | | | | | |0|0
BJC19C2010B| | | | | | | |0|0
BJC19C2010A| | | | | | | |0|0
BMTA57/07/10Y| | | | | | | |0|0
PTTE13P2102A| | | | | | | |0|0
